# t, posx, posy, posz, dirx, diry, dirz, fov, n, f
+9.300000E+00 +2.347243E+04 +8.060500E+02 +2.523328E+04 +2.181432E-01 +9.759168E-01 +0.000000E+00 +8.439080E+01 +1.000000E+02 +5.000000E+03
+9.320000E+00 +2.350280E+04 +7.620352E+02 +2.522815E+04 +2.120071E-01 +9.772681E-01 +0.000000E+00 +8.457269E+01 +1.000000E+02 +5.000000E+03
+9.340000E+00 +2.353390E+04 +7.191756E+02 +2.522295E+04 +2.058626E-01 +9.785809E-01 +0.000000E+00 +8.475347E+01 +1.000000E+02 +5.000000E+03
+9.360000E+00 +2.356573E+04 +6.774784E+02 +2.521765E+04 +1.997100E-01 +9.798551E-01 +0.000000E+00 +8.493314E+01 +1.000000E+02 +5.000000E+03
+9.380000E+00 +2.359830E+04 +6.369508E+02 +2.521227E+04 +1.935495E-01 +9.810905E-01 +0.000000E+00 +8.511166E+01 +1.000000E+02 +5.000000E+03
+9.400000E+00 +2.363160E+04 +5.976000E+02 +2.520680E+04 +1.873813E-01 +9.822873E-01 +0.000000E+00 +8.528904E+01 +1.000000E+02 +5.000000E+03
+9.420000E+00 +2.366565E+04 +5.594332E+02 +2.520124E+04 +1.812058E-01 +9.834452E-01 +0.000000E+00 +8.546525E+01 +1.000000E+02 +5.000000E+03
+9.440000E+00 +2.370044E+04 +5.224576E+02 +2.519560E+04 +1.750231E-01 +9.845643E-01 +0.000000E+00 +8.564028E+01 +1.000000E+02 +5.000000E+03
+9.460000E+00 +2.373599E+04 +4.866804E+02 +2.518986E+04 +1.688334E-01 +9.856446E-01 +0.000000E+00 +8.581411E+01 +1.000000E+02 +5.000000E+03
+9.480000E+00 +2.377230E+04 +4.521088E+02 +2.518404E+04 +1.626372E-01 +9.866859E-01 +0.000000E+00 +8.598673E+01 +1.000000E+02 +5.000000E+03
+9.500000E+00 +2.380938E+04 +4.187500E+02 +2.517812E+04 +1.564345E-01 +9.876883E-01 +0.000000E+00 +8.615812E+01 +1.000000E+02 +5.000000E+03
+9.520000E+00 +2.384722E+04 +3.866112E+02 +2.517212E+04 +1.502256E-01 +9.886517E-01 +0.000000E+00 +8.632828E+01 +1.000000E+02 +5.000000E+03
+9.540000E+00 +2.388584E+04 +3.556996E+02 +2.516603E+04 +1.440108E-01 +9.895761E-01 +0.000000E+00 +8.649717E+01 +1.000000E+02 +5.000000E+03
+9.560000E+00 +2.392524E+04 +3.260224E+02 +2.515984E+04 +1.377903E-01 +9.904614E-01 +0.000000E+00 +8.666479E+01 +1.000000E+02 +5.000000E+03
+9.580000E+00 +2.396542E+04 +2.975868E+02 +2.515357E+04 +1.315644E-01 +9.913076E-01 +0.000000E+00 +8.683113E+01 +1.000000E+02 +5.000000E+03
+9.600000E+00 +2.400640E+04 +2.704000E+02 +2.514720E+04 +1.253332E-01 +9.921147E-01 +0.000000E+00 +8.699616E+01 +1.000000E+02 +5.000000E+03
+9.620000E+00 +2.404817E+04 +2.444692E+02 +2.514074E+04 +1.190972E-01 +9.928826E-01 +0.000000E+00 +8.715987E+01 +1.000000E+02 +5.000000E+03
+9.640000E+00 +2.409075E+04 +2.198016E+02 +2.513419E+04 +1.128564E-01 +9.936113E-01 +0.000000E+00 +8.732226E+01 +1.000000E+02 +5.000000E+03
+9.660000E+00 +2.413413E+04 +1.964044E+02 +2.512754E+04 +1.066112E-01 +9.943008E-01 +0.000000E+00 +8.748329E+01 +1.000000E+02 +5.000000E+03
+9.680000E+00 +2.417832E+04 +1.742848E+02 +2.512081E+04 +1.003617E-01 +9.949510E-01 +0.000000E+00 +8.764296E+01 +1.000000E+02 +5.000000E+03
+9.700000E+00 +2.422333E+04 +1.534500E+02 +2.511398E+04 +9.410831E-02 +9.955620E-01 +0.000000E+00 +8.780126E+01 +1.000000E+02 +5.000000E+03
+9.720000E+00 +2.426916E+04 +1.339072E+02 +2.510705E+04 +8.785120E-02 +9.961336E-01 +0.000000E+00 +8.795815E+01 +1.000000E+02 +5.000000E+03
+9.740000E+00 +2.431581E+04 +1.156636E+02 +2.510003E+04 +8.159061E-02 +9.966659E-01 +0.000000E+00 +8.811365E+01 +1.000000E+02 +5.000000E+03
+9.760000E+00 +2.436330E+04 +9.872640E+01 +2.509292E+04 +7.532681E-02 +9.971589E-01 +0.000000E+00 +8.826771E+01 +1.000000E+02 +5.000000E+03
+9.780000E+00 +2.441163E+04 +8.310280E+01 +2.508571E+04 +6.906003E-02 +9.976125E-01 +0.000000E+00 +8.842034E+01 +1.000000E+02 +5.000000E+03
+9.800000E+00 +2.446080E+04 +6.880000E+01 +2.507840E+04 +6.279052E-02 +9.980267E-01 +0.000000E+00 +8.857152E+01 +1.000000E+02 +5.000000E+03
+9.820000E+00 +2.451082E+04 +5.582520E+01 +2.507100E+04 +5.651853E-02 +9.984016E-01 +0.000000E+00 +8.872123E+01 +1.000000E+02 +5.000000E+03
+9.840000E+00 +2.456169E+04 +4.418560E+01 +2.506350E+04 +5.024432E-02 +9.987370E-01 +0.000000E+00 +8.886945E+01 +1.000000E+02 +5.000000E+03
+9.860000E+00 +2.461342E+04 +3.388840E+01 +2.505591E+04 +4.396812E-02 +9.990329E-01 +0.000000E+00 +8.901617E+01 +1.000000E+02 +5.000000E+03
+9.880000E+00 +2.466601E+04 +2.494080E+01 +2.504821E+04 +3.769018E-02 +9.992895E-01 +0.000000E+00 +8.916138E+01 +1.000000E+02 +5.000000E+03
+9.900000E+00 +2.471948E+04 +1.735000E+01 +2.504043E+04 +3.141076E-02 +9.995066E-01 +0.000000E+00 +8.930506E+01 +1.000000E+02 +5.000000E+03
+9.920000E+00 +2.477381E+04 +1.112320E+01 +2.503254E+04 +2.513010E-02 +9.996842E-01 +0.000000E+00 +8.944720E+01 +1.000000E+02 +5.000000E+03
+9.940000E+00 +2.482903E+04 +6.267600E+00 +2.502455E+04 +1.884844E-02 +9.998224E-01 +0.000000E+00 +8.958778E+01 +1.000000E+02 +5.000000E+03
+9.960000E+00 +2.488513E+04 +2.790400E+00 +2.501647E+04 +1.256604E-02 +9.999210E-01 +0.000000E+00 +8.972678E+01 +1.000000E+02 +5.000000E+03
+9.980000E+00 +2.494212E+04 +6.988000E-01 +2.500828E+04 +6.283144E-03 +9.999803E-01 +0.000000E+00 +8.986419E+01 +1.000000E+02 +5.000000E+03
+1.000000E+01 +2.500000E+04 -1.818989E-12 +2.500000E+04 +0.000000E+00 +1.000000E+00 +0.000000E+00 +9.000000E+01 +1.000000E+02 +5.000000E+03
+1.002000E+01 +2.505878E+04 +6.988000E-01 +2.499162E+04 -6.283144E-03 +9.999803E-01 +0.000000E+00 +9.013419E+01 +1.000000E+02 +5.000000E+03
+1.004000E+01 +2.511846E+04 +2.790400E+00 +2.498314E+04 -1.256604E-02 +9.999210E-01 +0.000000E+00 +9.026677E+01 +1.000000E+02 +5.000000E+03
+1.006000E+01 +2.517902E+04 +6.267600E+00 +2.497456E+04 -1.884844E-02 +9.998224E-01 +0.000000E+00 +9.039774E+01 +1.000000E+02 +5.000000E+03
+1.008000E+01 +2.524046E+04 +1.112320E+01 +2.496589E+04 -2.513010E-02 +9.996842E-01 +0.000000E+00 +9.052711E+01 +1.000000E+02 +5.000000E+03
+1.010000E+01 +2.530278E+04 +1.735000E+01 +2.495713E+04 -3.141076E-02 +9.995066E-01 +0.000000E+00 +9.065489E+01 +1.000000E+02 +5.000000E+03
+1.012000E+01 +2.536596E+04 +2.494080E+01 +2.494827E+04 -3.769018E-02 +9.992895E-01 +0.000000E+00 +9.078107E+01 +1.000000E+02 +5.000000E+03
+1.014000E+01 +2.542999E+04 +3.388840E+01 +2.493933E+04 -4.396812E-02 +9.990329E-01 +0.000000E+00 +9.090568E+01 +1.000000E+02 +5.000000E+03
+1.016000E+01 +2.549489E+04 +4.418560E+01 +2.493030E+04 -5.024432E-02 +9.987370E-01 +0.000000E+00 +9.102871E+01 +1.000000E+02 +5.000000E+03
+1.018000E+01 +2.556062E+04 +5.582520E+01 +2.492119E+04 -5.651853E-02 +9.984016E-01 +0.000000E+00 +9.115018E+01 +1.000000E+02 +5.000000E+03
+1.020000E+01 +2.562720E+04 +6.880000E+01 +2.491200E+04 -6.279052E-02 +9.980267E-01 +0.000000E+00 +9.127008E+01 +1.000000E+02 +5.000000E+03
+1.022000E+01 +2.569461E+04 +8.310280E+01 +2.490273E+04 -6.906003E-02 +9.976125E-01 +0.000000E+00 +9.138843E+01 +1.000000E+02 +5.000000E+03
+1.024000E+01 +2.576284E+04 +9.872640E+01 +2.489338E+04 -7.532681E-02 +9.971589E-01 +0.000000E+00 +9.150523E+01 +1.000000E+02 +5.000000E+03
+1.026000E+01 +2.583189E+04 +1.156636E+02 +2.488395E+04 -8.159061E-02 +9.966659E-01 +0.000000E+00 +9.162048E+01 +1.000000E+02 +5.000000E+03
+1.028000E+01 +2.590176E+04 +1.339072E+02 +2.487445E+04 -8.785120E-02 +9.961336E-01 +0.000000E+00 +9.173420E+01 +1.000000E+02 +5.000000E+03
+1.030000E+01 +2.597243E+04 +1.534500E+02 +2.486488E+04 -9.410831E-02 +9.955620E-01 +0.000000E+00 +9.184640E+01 +1.000000E+02 +5.000000E+03
+1.032000E+01 +2.604389E+04 +1.742848E+02 +2.485523E+04 -1.003617E-01 +9.949510E-01 +0.000000E+00 +9.195706E+01 +1.000000E+02 +5.000000E+03
+1.034000E+01 +2.611615E+04 +1.964044E+02 +2.484552E+04 -1.066112E-01 +9.943008E-01 +0.000000E+00 +9.206622E+01 +1.000000E+02 +5.000000E+03
+1.036000E+01 +2.618919E+04 +2.198016E+02 +2.483574E+04 -1.128564E-01 +9.936113E-01 +0.000000E+00 +9.217386E+01 +1.000000E+02 +5.000000E+03
+1.038000E+01 +2.626301E+04 +2.444692E+02 +2.482590E+04 -1.190972E-01 +9.928826E-01 +0.000000E+00 +9.228000E+01 +1.000000E+02 +5.000000E+03
+1.040000E+01 +2.633760E+04 +2.704000E+02 +2.481600E+04 -1.253332E-01 +9.921147E-01 +0.000000E+00 +9.238464E+01 +1.000000E+02 +5.000000E+03
+1.042000E+01 +2.641295E+04 +2.975868E+02 +2.480604E+04 -1.315644E-01 +9.913076E-01 +0.000000E+00 +9.248779E+01 +1.000000E+02 +5.000000E+03
+1.044000E+01 +2.648907E+04 +3.260224E+02 +2.479602E+04 -1.377903E-01 +9.904614E-01 +0.000000E+00 +9.258946E+01 +1.000000E+02 +5.000000E+03
+1.046000E+01 +2.656593E+04 +3.556996E+02 +2.478594E+04 -1.440108E-01 +9.895761E-01 +0.000000E+00 +9.268965E+01 +1.000000E+02 +5.000000E+03
+1.048000E+01 +2.664353E+04 +3.866112E+02 +2.477581E+04 -1.502256E-01 +9.886517E-01 +0.000000E+00 +9.278837E+01 +1.000000E+02 +5.000000E+03
+1.050000E+01 +2.672188E+04 +4.187500E+02 +2.476562E+04 -1.564345E-01 +9.876883E-01 +0.000000E+00 +9.288563E+01 +1.000000E+02 +5.000000E+03
+1.052000E+01 +2.680095E+04 +4.521088E+02 +2.475539E+04 -1.626372E-01 +9.866859E-01 +0.000000E+00 +9.298142E+01 +1.000000E+02 +5.000000E+03
+1.054000E+01 +2.688074E+04 +4.866804E+02 +2.474511E+04 -1.688334E-01 +9.856446E-01 +0.000000E+00 +9.307577E+01 +1.000000E+02 +5.000000E+03
+1.056000E+01 +2.696125E+04 +5.224576E+02 +2.473478E+04 -1.750231E-01 +9.845643E-01 +0.000000E+00 +9.316867E+01 +1.000000E+02 +5.000000E+03
+1.058000E+01 +2.704248E+04 +5.594332E+02 +2.472441E+04 -1.812058E-01 +9.834452E-01 +0.000000E+00 +9.326013E+01 +1.000000E+02 +5.000000E+03
+1.060000E+01 +2.712440E+04 +5.976000E+02 +2.471400E+04 -1.873813E-01 +9.822873E-01 +0.000000E+00 +9.335016E+01 +1.000000E+02 +5.000000E+03
+1.062000E+01 +2.720702E+04 +6.369508E+02 +2.470355E+04 -1.935495E-01 +9.810905E-01 +0.000000E+00 +9.343876E+01 +1.000000E+02 +5.000000E+03
+1.064000E+01 +2.729033E+04 +6.774784E+02 +2.469306E+04 -1.997100E-01 +9.798551E-01 +0.000000E+00 +9.352595E+01 +1.000000E+02 +5.000000E+03
+1.066000E+01 +2.737432E+04 +7.191756E+02 +2.468253E+04 -2.058626E-01 +9.785809E-01 +0.000000E+00 +9.361172E+01 +1.000000E+02 +5.000000E+03
+1.068000E+01 +2.745899E+04 +7.620352E+02 +2.467197E+04 -2.120071E-01 +9.772681E-01 +0.000000E+00 +9.369609E+01 +1.000000E+02 +5.000000E+03
+1.070000E+01 +2.754433E+04 +8.060500E+02 +2.466138E+04 -2.181432E-01 +9.759168E-01 +0.000000E+00 +9.377905E+01 +1.000000E+02 +5.000000E+03
+1.072000E+01 +2.763032E+04 +8.512128E+02 +2.465075E+04 -2.242708E-01 +9.745269E-01 +0.000000E+00 +9.386063E+01 +1.000000E+02 +5.000000E+03
+1.074000E+01 +2.771698E+04 +8.975164E+02 +2.464010E+04 -2.303894E-01 +9.730985E-01 +0.000000E+00 +9.394082E+01 +1.000000E+02 +5.000000E+03
+1.076000E+01 +2.780428E+04 +9.449536E+02 +2.462942E+04 -2.364990E-01 +9.716317E-01 +0.000000E+00 +9.401962E+01 +1.000000E+02 +5.000000E+03
+1.078000E+01 +2.789222E+04 +9.935172E+02 +2.461872E+04 -2.425992E-01 +9.701266E-01 +0.000000E+00 +9.409705E+01 +1.000000E+02 +5.000000E+03
+1.080000E+01 +2.798080E+04 +1.043200E+03 +2.460800E+04 -2.486899E-01 +9.685832E-01 +0.000000E+00 +9.417312E+01 +1.000000E+02 +5.000000E+03
+1.082000E+01 +2.807001E+04 +1.093995E+03 +2.459726E+04 -2.547707E-01 +9.670015E-01 +0.000000E+00 +9.424782E+01 +1.000000E+02 +5.000000E+03
+1.084000E+01 +2.815983E+04 +1.145894E+03 +2.458650E+04 -2.608415E-01 +9.653816E-01 +0.000000E+00 +9.432118E+01 +1.000000E+02 +5.000000E+03
+1.086000E+01 +2.825028E+04 +1.198892E+03 +2.457572E+04 -2.669020E-01 +9.637237E-01 +0.000000E+00 +9.439318E+01 +1.000000E+02 +5.000000E+03
+1.088000E+01 +2.834132E+04 +1.252979E+03 +2.456493E+04 -2.729519E-01 +9.620277E-01 +0.000000E+00 +9.446384E+01 +1.000000E+02 +5.000000E+03
+1.090000E+01 +2.843298E+04 +1.308150E+03 +2.455413E+04 -2.789911E-01 +9.602937E-01 +0.000000E+00 +9.453317E+01 +1.000000E+02 +5.000000E+03
+1.092000E+01 +2.852522E+04 +1.364397E+03 +2.454331E+04 -2.850193E-01 +9.585218E-01 +0.000000E+00 +9.460116E+01 +1.000000E+02 +5.000000E+03
+1.094000E+01 +2.861805E+04 +1.421712E+03 +2.453249E+04 -2.910362E-01 +9.567121E-01 +0.000000E+00 +9.466784E+01 +1.000000E+02 +5.000000E+03
+1.096000E+01 +2.871146E+04 +1.480090E+03 +2.452166E+04 -2.970416E-01 +9.548645E-01 +0.000000E+00 +9.473320E+01 +1.000000E+02 +5.000000E+03
+1.098000E+01 +2.880545E+04 +1.539521E+03 +2.451083E+04 -3.030353E-01 +9.529793E-01 +0.000000E+00 +9.479725E+01 +1.000000E+02 +5.000000E+03
+1.100000E+01 +2.890000E+04 +1.600000E+03 +2.450000E+04 -3.090170E-01 +9.510565E-01 +0.000000E+00 +9.486000E+01 +1.000000E+02 +5.000000E+03
+1.102000E+01 +2.899511E+04 +1.661519E+03 +2.448917E+04 -3.149865E-01 +9.490961E-01 +0.000000E+00 +9.492145E+01 +1.000000E+02 +5.000000E+03
+1.104000E+01 +2.909078E+04 +1.724070E+03 +2.447834E+04 -3.209436E-01 +9.470983E-01 +0.000000E+00 +9.498162E+01 +1.000000E+02 +5.000000E+03
+1.106000E+01 +2.918699E+04 +1.787648E+03 +2.446751E+04 -3.268880E-01 +9.450631E-01 +0.000000E+00 +9.504050E+01 +1.000000E+02 +5.000000E+03
+1.108000E+01 +2.928374E+04 +1.852243E+03 +2.445669E+04 -3.328195E-01 +9.429905E-01 +0.000000E+00 +9.509810E+01 +1.000000E+02 +5.000000E+03
+1.110000E+01 +2.938103E+04 +1.917850E+03 +2.444588E+04 -3.387379E-01 +9.408808E-01 +0.000000E+00 +9.515443E+01 +1.000000E+02 +5.000000E+03
+1.112000E+01 +2.947884E+04 +1.984461E+03 +2.443507E+04 -3.446429E-01 +9.387339E-01 +0.000000E+00 +9.520951E+01 +1.000000E+02 +5.000000E+03
+1.114000E+01 +2.957716E+04 +2.052068E+03 +2.442428E+04 -3.505343E-01 +9.365499E-01 +0.000000E+00 +9.526332E+01 +1.000000E+02 +5.000000E+03
+1.116000E+01 +2.967601E+04 +2.120666E+03 +2.441350E+04 -3.564119E-01 +9.343289E-01 +0.000000E+00 +9.531588E+01 +1.000000E+02 +5.000000E+03
+1.118000E+01 +2.977535E+04 +2.190245E+03 +2.440274E+04 -3.622754E-01 +9.320711E-01 +0.000000E+00 +9.536720E+01 +1.000000E+02 +5.000000E+03
+1.120000E+01 +2.987520E+04 +2.260800E+03 +2.439200E+04 -3.681246E-01 +9.297765E-01 +0.000000E+00 +9.541728E+01 +1.000000E+02 +5.000000E+03
+1.122000E+01 +2.997554E+04 +2.332323E+03 +2.438128E+04 -3.739592E-01 +9.274452E-01 +0.000000E+00 +9.546613E+01 +1.000000E+02 +5.000000E+03
+1.124000E+01 +3.007636E+04 +2.404806E+03 +2.437058E+04 -3.797791E-01 +9.250772E-01 +0.000000E+00 +9.551375E+01 +1.000000E+02 +5.000000E+03
+1.126000E+01 +3.017766E+04 +2.478244E+03 +2.435990E+04 -3.855840E-01 +9.226727E-01 +0.000000E+00 +9.556016E+01 +1.000000E+02 +5.000000E+03
+1.128000E+01 +3.027944E+04 +2.552627E+03 +2.434925E+04 -3.913737E-01 +9.202318E-01 +0.000000E+00 +9.560536E+01 +1.000000E+02 +5.000000E+03
+1.130000E+01 +3.038168E+04 +2.627950E+03 +2.433862E+04 -3.971479E-01 +9.177546E-01 +0.000000E+00 +9.564934E+01 +1.000000E+02 +5.000000E+03
+1.132000E+01 +3.048437E+04 +2.704205E+03 +2.432803E+04 -4.029064E-01 +9.152412E-01 +0.000000E+00 +9.569214E+01 +1.000000E+02 +5.000000E+03
+1.134000E+01 +3.058752E+04 +2.781384E+03 +2.431747E+04 -4.086491E-01 +9.126916E-01 +0.000000E+00 +9.573373E+01 +1.000000E+02 +5.000000E+03
+1.136000E+01 +3.069111E+04 +2.859482E+03 +2.430694E+04 -4.143756E-01 +9.101060E-01 +0.000000E+00 +9.577415E+01 +1.000000E+02 +5.000000E+03
+1.138000E+01 +3.079514E+04 +2.938489E+03 +2.429645E+04 -4.200857E-01 +9.074844E-01 +0.000000E+00 +9.581338E+01 +1.000000E+02 +5.000000E+03
+1.140000E+01 +3.089960E+04 +3.018400E+03 +2.428600E+04 -4.257793E-01 +9.048271E-01 +0.000000E+00 +9.585144E+01 +1.000000E+02 +5.000000E+03
+1.142000E+01 +3.100448E+04 +3.099207E+03 +2.427559E+04 -4.314560E-01 +9.021340E-01 +0.000000E+00 +9.588833E+01 +1.000000E+02 +5.000000E+03
+1.144000E+01 +3.110979E+04 +3.180902E+03 +2.426522E+04 -4.371158E-01 +8.994053E-01 +0.000000E+00 +9.592407E+01 +1.000000E+02 +5.000000E+03
+1.146000E+01 +3.121550E+04 +3.263480E+03 +2.425489E+04 -4.427582E-01 +8.966410E-01 +0.000000E+00 +9.595865E+01 +1.000000E+02 +5.000000E+03
+1.148000E+01 +3.132161E+04 +3.346931E+03 +2.424461E+04 -4.483832E-01 +8.938414E-01 +0.000000E+00 +9.599208E+01 +1.000000E+02 +5.000000E+03
+1.150000E+01 +3.142812E+04 +3.431250E+03 +2.423438E+04 -4.539905E-01 +8.910065E-01 +0.000000E+00 +9.602438E+01 +1.000000E+02 +5.000000E+03
+1.152000E+01 +3.153503E+04 +3.516429E+03 +2.422419E+04 -4.595799E-01 +8.881364E-01 +0.000000E+00 +9.605553E+01 +1.000000E+02 +5.000000E+03
+1.154000E+01 +3.164231E+04 +3.602460E+03 +2.421406E+04 -4.651511E-01 +8.852313E-01 +0.000000E+00 +9.608557E+01 +1.000000E+02 +5.000000E+03
+1.156000E+01 +3.174997E+04 +3.689338E+03 +2.420398E+04 -4.707039E-01 +8.822912E-01 +0.000000E+00 +9.611448E+01 +1.000000E+02 +5.000000E+03
+1.158000E+01 +3.185801E+04 +3.777053E+03 +2.419396E+04 -4.762382E-01 +8.793163E-01 +0.000000E+00 +9.614227E+01 +1.000000E+02 +5.000000E+03
+1.160000E+01 +3.196640E+04 +3.865600E+03 +2.418400E+04 -4.817537E-01 +8.763067E-01 +0.000000E+00 +9.616896E+01 +1.000000E+02 +5.000000E+03
+1.162000E+01 +3.207515E+04 +3.954971E+03 +2.417410E+04 -4.872501E-01 +8.732625E-01 +0.000000E+00 +9.619455E+01 +1.000000E+02 +5.000000E+03
+1.164000E+01 +3.218425E+04 +4.045158E+03 +2.416426E+04 -4.927273E-01 +8.701838E-01 +0.000000E+00 +9.621904E+01 +1.000000E+02 +5.000000E+03
+1.166000E+01 +3.229369E+04 +4.136156E+03 +2.415448E+04 -4.981851E-01 +8.670707E-01 +0.000000E+00 +9.624244E+01 +1.000000E+02 +5.000000E+03
+1.168000E+01 +3.240347E+04 +4.227955E+03 +2.414477E+04 -5.036232E-01 +8.639234E-01 +0.000000E+00 +9.626476E+01 +1.000000E+02 +5.000000E+03
